customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,charge_band,ChurnInt
9028-LIHRP,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),100.2,7209.0,false,49+ months,Premium (>$90),0
1053-MXTTK,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),108.65,7726.35,false,49+ months,Premium (>$90),0
0853-TWRVK,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Bank transfer (automatic),105.6,7581.5,false,49+ months,Premium (>$90),0
8200-LGKSR,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Electronic check,83.2,6126.1,false,49+ months,High ($65-90),0
1568-BEKZM,Male,Yes,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),90.05,6333.4,false,49+ months,Premium (>$90),0
6897-RWMUB,Male,No,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Bank transfer (automatic),68.05,4158.25,false,49+ months,High ($65-90),0
6999-CHVCF,Male,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),102.1,7149.35,false,49+ months,Premium (>$90),0
6134-KWTBV,Male,No,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),23.4,1429.65,false,49+ months,Low (<$35),0
5171-EPLKN,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.85,470.0,false,25-48 months,Low (<$35),0
6696-YDAYZ,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.5,290.55,false,13-24 months,Low (<$35),0
7860-UXCRM,Male,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),74.5,4674.55,false,49+ months,High ($65-90),0
5693-PIPCS,Male,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),99.65,4220.35,false,25-48 months,Premium (>$90),0
8039-EQPIM,Male,No,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),60.25,4055.5,false,49+ months,Medium ($35-65),0
6479-VDGRK,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),85.3,6129.2,false,49+ months,High ($65-90),0
3569-JFODW,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),90.95,6652.45,false,49+ months,Premium (>$90),0
1591-XWLGB,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.85,1379.6,false,49+ months,Low (<$35),0
7527-QNRUS,Male,No,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,25.15,412.6,false,13-24 months,Low (<$35),0
3258-SYSWS,Male,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),113.8,7845.8,false,49+ months,Premium (>$90),0
5296-PSYVW,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,24.55,1750.7,false,49+ months,Low (<$35),0
0487-CRLZF,Female,No,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),74.45,3721.9,false,49+ months,High ($65-90),0
8219-VYBVI,Male,No,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.0,1004.35,false,25-48 months,Low (<$35),0
0174-QRVVY,Male,No,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.35,1847.55,false,49+ months,Low (<$35),0
5699-BNCAS,Male,Yes,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,24.65,1766.75,false,49+ months,Low (<$35),0
2900-PHPLN,Female,Yes,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),19.55,1462.05,false,49+ months,Low (<$35),0
8106-GWQOK,Male,No,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),60.0,2193.2,false,25-48 months,Medium ($35-65),0
4039-PIMHX,Male,Yes,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,No,Mailed check,49.8,2398.4,false,49+ months,Medium ($35-65),0
8450-LUGUK,Female,No,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),24.1,861.85,false,25-48 months,Low (<$35),0
1545-JFUML,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Electronic check,99.0,6994.6,false,49+ months,Premium (>$90),0
7826-VVKWT,Female,Yes,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,96.55,2263.45,false,13-24 months,Premium (>$90),0
7688-AWMDX,Male,No,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),54.5,3778.2,false,49+ months,Medium ($35-65),0
1150-WFARN,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.75,7156.2,true,49+ months,Premium (>$90),1
3812-LRZIR,Female,No,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,24.5,761.95,false,25-48 months,Low (<$35),0
9220-CXRSC,Female,No,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Credit card (automatic),61.4,4059.85,false,49+ months,Medium ($35-65),0
9537-JALFH,Male,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.9,1356.7,false,49+ months,Low (<$35),0
6698-OXETB,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.4,231.45,false,0-12 months,Low (<$35),0
7306-YDSOI,Male,No,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),59.75,4069.9,false,49+ months,Medium ($35-65),0
3635-QQRQD,Male,No,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.05,1201.65,false,49+ months,Low (<$35),0
3082-YVEKW,Female,No,Yes,Yes,23,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),77.15,1759.4,false,13-24 months,High ($65-90),0
0191-EQUUH,Female,No,No,Yes,25,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),35.05,844.45,false,25-48 months,Medium ($35-65),0
7134-HBPBS,Female,Yes,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),108.1,7774.05,false,49+ months,Premium (>$90),0
2984-TBYKU,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),104.9,7732.65,false,49+ months,Premium (>$90),0
6339-RZCBJ,Male,No,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),78.9,3771.5,false,25-48 months,High ($65-90),0
0412-UCCNP,Male,No,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Electronic check,59.2,3175.85,false,49+ months,Medium ($35-65),0
4615-PIVVU,Female,No,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,No,Credit card (automatic),66.5,2762.75,false,25-48 months,High ($65-90),0
9385-NXKDA,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),82.65,5919.35,false,49+ months,High ($65-90),0
9351-HXDMR,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),110.9,8240.85,false,49+ months,Premium (>$90),0
5821-MMEIL,Female,No,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.9,1115.6,false,49+ months,Low (<$35),0
4742-TXUEX,Female,No,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.3,890.5,false,25-48 months,Low (<$35),0
8631-NBHFZ,Male,Yes,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),79.4,5154.6,true,49+ months,High ($65-90),1
1335-MXCSE,Male,No,Yes,Yes,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,Credit card (automatic),55.25,3119.9,false,49+ months,Medium ($35-65),0
1725-IQNIY,Male,No,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),109.75,6110.2,true,49+ months,Premium (>$90),1
7973-DZRKH,Female,No,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),90.95,5930.05,false,49+ months,Premium (>$90),0
2533-QVMSK,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Electronic check,94.1,5638.3,true,49+ months,Premium (>$90),1
6837-HAEVO,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,105.0,7297.75,false,49+ months,Premium (>$90),0
6701-YVNQG,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),88.7,6301.7,false,49+ months,High ($65-90),0
4304-XUMGI,Male,Yes,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),75.15,3822.45,false,49+ months,High ($65-90),0
9504-YAZWB,Female,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.25,1048.45,false,49+ months,Low (<$35),0
8819-ZBYNA,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),109.1,6393.65,false,49+ months,Premium (>$90),0
9065-ZCPQX,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Bank transfer (automatic),78.85,5763.15,false,49+ months,High ($65-90),0
3620-EHIMZ,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.35,1031.7,false,49+ months,Low (<$35),0
3213-VVOLG,Male,No,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.35,0.0,false,0-12 months,Low (<$35),0
8747-UDCOI,Female,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.35,1319.95,false,49+ months,Low (<$35),0
1080-BWSYE,Male,Yes,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.65,1740.8,false,49+ months,Low (<$35),0
5089-IFSDP,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),109.45,6144.55,true,49+ months,Premium (>$90),1
6418-HNFED,Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),83.25,4089.45,false,49+ months,High ($65-90),0
0206-OYVOC,Female,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.25,864.2,false,25-48 months,Low (<$35),0
0479-HMSWA,Female,No,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,105.45,2715.3,false,25-48 months,Premium (>$90),0
5854-KSRBJ,Male,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.4,1782.05,false,49+ months,Low (<$35),0
3129-AAQOU,Female,No,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.6,485.9,false,13-24 months,Low (<$35),0
4922-CVPDX,Female,No,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),73.5,1905.7,false,25-48 months,High ($65-90),0
7340-KEFQE,Female,No,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),34.2,1782.0,false,49+ months,Low (<$35),0
2223-GDSHL,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),116.05,8297.5,false,49+ months,Premium (>$90),0
2176-OSJUV,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),65.15,4681.75,false,49+ months,High ($65-90),0
5989-AXPUC,Female,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,118.6,7990.05,false,49+ months,Premium (>$90),0
4979-HPRFL,Male,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.15,1402.25,false,49+ months,Low (<$35),0
8015-IHCGW,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,115.5,8425.15,false,49+ months,Premium (>$90),0
2773-OVBPK,Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),111.3,7567.2,false,49+ months,Premium (>$90),0
8261-GWDBQ,Female,Yes,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),116.05,6925.9,false,49+ months,Premium (>$90),0
1093-YSWCA,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.55,223.15,false,0-12 months,Low (<$35),0
3882-IYOIJ,Female,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),115.25,6758.45,false,49+ months,Premium (>$90),0
8749-TZYEC,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.8,1874.3,false,49+ months,Low (<$35),0
6339-TBELP,Male,No,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Credit card (automatic),86.4,6172.0,false,49+ months,High ($65-90),0
8285-ABVLB,Female,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.85,1328.35,false,49+ months,Low (<$35),0
5915-ANOEI,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Mailed check,79.15,5536.5,false,49+ months,High ($65-90),0
9861-PDSZP,Female,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.05,7806.6,false,49+ months,Premium (>$90),0
2019-HDCZY,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Electronic check,102.6,6296.75,false,49+ months,Premium (>$90),0
3274-NSDWE,Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.6,1441.65,false,49+ months,Low (<$35),0
2632-IVXVF,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),111.75,7511.3,false,49+ months,Premium (>$90),0
8915-NNTRC,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),107.7,7919.8,false,49+ months,Premium (>$90),0
7463-IFMQU,Female,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.05,1423.65,false,49+ months,Low (<$35),0
8515-OCTJS,Female,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.75,692.1,true,25-48 months,Low (<$35),1
4778-IZARL,Male,No,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),110.1,6705.7,false,49+ months,Premium (>$90),0
7008-LZVOZ,Male,No,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),25.3,1672.35,false,49+ months,Low (<$35),0
9365-CSLBQ,Male,No,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,24.35,1654.6,false,49+ months,Low (<$35),0
5884-FBCTL,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.1,1857.85,false,49+ months,Low (<$35),0
6242-FEGFD,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Mailed check,96.6,6424.25,false,49+ months,Premium (>$90),0
2987-BJXIK,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Mailed check,84.7,5991.05,false,49+ months,High ($65-90),0
9769-TSBZE,Female,No,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Electronic check,66.0,4891.5,false,49+ months,High ($65-90),0
1395-WSWXR,Male,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.75,487.05,false,13-24 months,Low (<$35),0
6023-GSSXW,Female,No,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Yes,Credit card (automatic),61.45,4131.2,false,49+ months,Medium ($35-65),0
7446-KQISO,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.75,4900.65,false,25-48 months,Premium (>$90),0
9823-EALYC,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),80.85,5727.45,false,49+ months,High ($65-90),0
0582-AVCLN,Female,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.3,743.05,false,25-48 months,Low (<$35),0
5803-NQJZO,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Bank transfer (automatic),67.8,4804.65,false,49+ months,High ($65-90),0
2607-DHDAK,Male,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),19.8,1414.65,false,49+ months,Low (<$35),0
1073-XXCZD,Male,No,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.7,1443.65,false,49+ months,Low (<$35),0
4006-HKYHO,Male,No,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),86.7,5309.5,false,49+ months,High ($65-90),0
8143-ETQTI,Female,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.65,451.55,false,13-24 months,Low (<$35),0
4334-HOWRP,Male,Yes,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),64.95,4546.0,false,49+ months,Medium ($35-65),0
0266-GMEAO,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),114.3,8058.55,false,49+ months,Premium (>$90),0
5574-NXZIU,Male,No,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),109.2,7049.75,false,49+ months,Premium (>$90),0
0019-GFNTW,Female,No,No,No,56,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),45.05,2560.1,false,49+ months,Medium ($35-65),0
8309-PPCED,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),110.45,7982.5,false,49+ months,Premium (>$90),0
0603-TPMIB,Female,No,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.45,1534.05,false,49+ months,Low (<$35),0
2525-GVKQU,Female,No,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.6,1093.0,false,49+ months,Low (<$35),0
5862-BRIXZ,Male,No,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),60.75,2893.4,false,25-48 months,Medium ($35-65),0
3308-JSGML,Male,Yes,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),64.05,3886.85,false,49+ months,Medium ($35-65),0
2126-GSEGL,Female,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),84.8,5917.55,false,49+ months,High ($65-90),0
2434-EEVDB,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Credit card (automatic),94.6,5948.7,false,49+ months,Premium (>$90),0
6762-QVYJO,Female,No,Yes,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,59.75,3624.35,false,49+ months,Medium ($35-65),0
8152-VETUR,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),97.7,6869.7,false,49+ months,Premium (>$90),0
4676-WLUHT,Male,No,No,No,54,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,No,Bank transfer (automatic),46.2,2431.95,false,49+ months,Medium ($35-65),0
7980-MHFLQ,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,24.9,1859.2,false,49+ months,Low (<$35),0
0757-WCUUZ,Male,No,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,Credit card (automatic),63.35,3409.1,false,49+ months,Medium ($35-65),0
9140-CZQZZ,Female,No,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),79.6,5515.8,false,49+ months,High ($65-90),0
9938-TKDGL,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Electronic check,99.55,6668.0,false,49+ months,Premium (>$90),0
1325-USMEC,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Credit card (automatic),99.35,6944.5,false,49+ months,Premium (>$90),0
6199-IPCAO,Female,No,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,26.1,692.55,false,25-48 months,Low (<$35),0
2235-EZAIK,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),79.2,5401.9,false,49+ months,High ($65-90),0
0608-JDVEC,Male,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,19.8,1013.2,false,49+ months,Low (<$35),0
5214-NLTIT,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),90.8,6511.8,false,49+ months,Premium (>$90),0
5055-BRMNE,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Credit card (automatic),106.7,7009.5,false,49+ months,Premium (>$90),0
2190-PHBHR,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Credit card (automatic),94.45,6921.7,false,49+ months,Premium (>$90),0
5208-FVQKB,Male,No,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,Mailed check,67.95,4664.15,false,49+ months,High ($65-90),0
1574-DYCWE,Female,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.95,1028.75,false,49+ months,Low (<$35),0
6211-WWLTF,Male,No,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Credit card (automatic),99.7,6330.4,false,49+ months,Premium (>$90),0
8626-XHBIE,Male,No,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,24.8,1424.2,false,49+ months,Low (<$35),0
8670-MEFCP,Female,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),92.9,3379.25,false,25-48 months,Premium (>$90),0
3836-FZSDJ,Male,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.85,1901.0,false,49+ months,Low (<$35),0
6559-ILWKJ,Male,No,Yes,No,71,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,Electronic check,49.35,3515.25,true,49+ months,Medium ($35-65),1
2649-HWLYB,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Bank transfer (automatic),76.15,4929.55,false,49+ months,High ($65-90),0
6904-JLBGY,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),117.35,8436.25,false,49+ months,Premium (>$90),0
8874-EJNSR,Male,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.2,987.95,false,25-48 months,Low (<$35),0
0769-MURVM,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),65.7,4575.35,false,49+ months,High ($65-90),0
7030-FZTFM,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),110.9,7922.75,false,49+ months,Premium (>$90),0
